#
#  chlamycyc 8.0 Genes link table generated on Fri Jun 29, 2018
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
CHLREDRAFT_205935	A8IL32	PsaL	
CHLREDRAFT_132235		NAR1.4	
CHRECP026	P92277	psbM	
GIO2-2584		Cre03.g181500	
GIO2-5036		Cre11.g468350	
GIO2-376		Cre10.g434900	
GIO2-635		Cre03.g181000	
GIO2-1497		Cre08.g358580	
CHLREDRAFT_134449	Q6QJE1	estExt_gwp_1W.C_30616	
CHLREDRAFT_130596		Cre06.g282150	
GIO2-4355		Cre01.g038600	
GIO2-1516		Cre09.g397150	
GIO2-2688		Cre01.g038500	
GIO2-4470		Cre07.g344400	
GIO2-934		Cre07.g325600	
GIO2-4350		Cre07.g342350	
GIO2-1434		Cre14.g614750	
CHLREDRAFT_205893	A8IL44	MEX1	
GIO2-1723		Cre03.g148450	
GIO2-1609		Cre14.g627917	
GIO2-2828		Cre14.g627488	
GIO2-5291		Cre07.g350500	
GIO2-4772		Cre05.g246550	
GIO2-1159		Cre07.g346000	
GIO2-3805		Cre01.g006100	
GIO2-1062		Cre05.g234700	
GIO2-4178		Cre09.g394550	
GIO2-2996		Cre01.g025850	
GIO2-1219		Cre06.g269801	
GIO2-4524		Cre05.g234100	
GIO2-462		Cre09.g402589	
GIO2-2037		Cre07.g312400	
GIO2-4817		Cre10.g455650	
GIO2-5203		Cre01.g026900	
GIO2-3949		Cre03.g195600	
CHLREDRAFT_135648		NAR1.2	
GIO2-5027		Cre12.g529301	
GIO2-5290		Cre14.g609050	
CHLREDRAFT_149240		NUOB8	
GIO2-4937		Cre17.g698600	
GIO2-1690		Cre12.g490350	
GIO2-2309		Cre14.g608700	
GIO2-1760		Cre06.g278221	
GIO2-414		Cre03.g158800	
GIO2-3386		Cre10.g449550	
GIO2-3956		Cre09.g391450	
GIO2-1103		Cre06.g286300	
GIO2-552		Cre02.g095200	
GIO2-3303	A8IR24	Cre17.g711150	
GIO2-4411		Cre12.g484200	
GIO2-2569		Cre12.g485050	
GIO2-3754		Cre13.g607100	
GIO2-653		Cre03.g202650	
CHLREDRAFT_182959	P13352	Cre07.g330250	
GIO2-545		Cre12.g530950	
GIO2-5164		Cre08.g365950	
GIO2-2727		Cre02.g105500	
GIO2-1750		Cre03.g145127	
GIO2-5142		Cre06.g277550	
GIO2-1530		Cre17.g714250	
GIO2-5106		Cre02.g093650	
GIO2-3247		Cre01.g022650	
GIO2-3169		Cre09.g401886	
GIO2-4953		Cre14.g632759	
GIO2-677		Cre12.g507051	
GIO2-3218		Cre09.g401960	
GIO2-3556		Cre05.g244250	
GIO2-525		Cre10.g436900	
GIO2-1073		Cre14.g631850	
GIO2-908		Cre06.g261200	
GIO2-1900		Cre02.g095069	
GIO2-3623		Cre08.g359700	
GIO2-2935		Cre12.g492950	
GIO2-1824		Cre09.g388650	
GIO2-3019		Cre02.g090150	
GIO2-4310		Cre03.g166950	
GIO2-976		Cre06.g256050	
GIO2-2287		Cre06.g276050	
GIO2-2615		Cre07.g336000	
GIO2-1262		Cre16.g677550	
GIO2-1657		Cre07.g345200	
CHLREDRAFT_137328	A8IYW1	NAR1.5	
GIO2-287		Cre16.g655450	
GIO2-1313		Cre04.g217850	
GIO2-4100		Cre10.g426750	
GIO2-5112		Cre14.g619350	
GIO2-4713		Cre10.g424500	
GIO2-529		Cre09.g405850	
GIO2-4956		Cre15.g641875	
GIO2-298		Cre13.g565260	
GIO2-5117		Cre06.g306601	
GIO2-4121		Cre06.g253350	
GIO2-396		Cre09.g391282	
GIO2-1304		Cre16.g685300	
GIO2-864		Cre06.g310950	
GIO2-5218		Cre02.g108400	
GIO2-1100		Cre12.g502450	
GIO2-713		Cre03.g182750	
GIO2-4162		Cre16.g691750	
GIO2-2817		Cre02.g079300	
GIO2-1834		Cre05.g234638	
CHRECP057	P07753	psbA	
GIO2-2526		Cre06.g268750	
GIO2-522		Cre16.g673550	
GIO2-891		Cre12.g527100	
GIO2-836		Cre07.g333252	
GIO2-4446		Cre02.g109600	
GIO2-1532		Cre09.g395362	
GIO2-66		Cre09.g414850	
GIO2-1652		Cre15.g640600	
GIO2-1105		Cre17.g743797	
GIO2-3345		Cre03.g197750	
GIO2-2594		Cre03.g184400	
GIO2-1908		Cre16.g690000	
GIO2-4050		Cre14.g616900	
GIO2-444		Cre16.g671000	
GIO2-3467		Cre05.g236150	
GIO2-1122		Cre09.g387875	
GIO2-1016		Cre16.g649050	
GIO2-1441		Cre02.g143350	
GIO2-1405		Cre01.g040300	
GIO2-733		Cre12.g560950	
GIO2-2444		Cre06.g288650	
GIO2-4483		Cre07.g340850	
GIO2-2329		Cre03.g175400	
GIO2-2653		Cre10.g423750	
GIO2-480		Cre07.g312050	
GIO2-4452		Cre12.g559350	
GIO2-2178		Cre08.g368400	
GIO2-316		Cre17.g734548	
GIO2-4924		Cre07.g314866	
GIO2-4209		Cre03.g185550	
GIO2-2078		Cre05.g248400	
GIO2-1770		Cre02.g095100	
GIO2-772		Cre06.g255500	
GIO2-2626		Cre04.g215000	
GIO2-3749		Cre12.g551352	
GIO2-2977		Cre14.g608800	
GIO2-5067		Cre17.g733650	
GIO2-1635		Cre02.g110750	
GIO2-1981		Cre10.g433600	
GIO2-950		Cre06.g256100	
GIO2-4292		Cre07.g320850	
GIO2-1134		Cre11.g467544	
GIO2-2564		Cre05.g239900	
GIO2-1156		Cre01.g038151	
GIO2-3875		Cre07.g325550	
CHLREDRAFT_165416	P14224	PSAG	
GIO2-827		Cre09.g402515	
GIO2-1608		Cre12.g548400	
GIO2-3829		Cre12.g558700	
GIO2-1292		Cre11.g475550	
GIO2-483		Cre13.g584200	
GIO2-4840		Cre06.g276700	
GIO2-4534		Cre07.g337000	
GIO2-1966		Cre12.g501900	
GIO2-505		Cre02.g103250	
GIO2-5032		Cre11.g467597	
GIO2-2252		Cre02.g115650	
GIO2-4105		Cre01.g004500	
GIO2-1112		Cre03.g175100	
GIO2-4673		Cre12.g536050	
GIO2-1873		Cre03.g159800	
GIO2-5214		Cre02.g073700	
GIO2-4250		Cre01.g049500	
GIO2-796		Cre06.g311950	
GIO2-1091		Cre33.g758947	
GIO2-4972		Cre06.g263950	
GIO2-3279		Cre03.g162650	
GIO2-43		Cre12.g534800	
GIO2-1028		Cre16.g683371	
GIO2-468		Cre12.g554953	
GIO2-4195		Cre12.g550400	
GIO2-767		Cre13.g579734	
GIO2-4025		Cre06.g282800	
GIO2-4898		Cre03.g205050	
GIO2-5181		Cre04.g232602	
GIO2-4432		Cre09.g401100	
GIO2-1592		Cre04.g229100	
GIO2-1278		Cre09.g398104	
GIO2-1250		Cre06.g306400	
GIO2-1641		Cre16.g687070	
GIO2-997		Cre10.g457450	
GIO2-1341		Cre15.g639200	
GIO2-814		Cre16.g687550	
GIO2-724		Cre03.g148201	
GIO2-3424		Cre02.g088850	
GIO2-3453		Cre09.g410750	
GIO2-1403		Cre16.g662350	
GIO2-1817		Cre02.g115750	
GIO2-5076		Cre16.g674500	
GIO2-295		Cre16.g674650	
GIO2-1711		Cre16.g689700	
GIO2-2334		Cre07.g321700	
GIO2-521		Cre07.g315750	
GIO2-5384		Cre01.g037700	
GIO2-381		Cre06.g305500	
GIO2-1508		Cre03.g170700	
GIO2-5087		Cre07.g325734	
GIO2-2226		Cre10.g431550	
GIO2-1810		Cre02.g085850	
GIO2-1602		Cre07.g316500	
GIO2-346		Cre02.g078300	
GIO2-1447		Cre03.g201327	
GIO2-1288		Cre16.g677150	
GIO2-4962		Cre16.g681238	
GIO2-1529		Cre12.g537641	
CHLREDRAFT_192510	A8J6P8	ATP12a	
CHLREDRAFT_76602	Q96550	ATP1	
GIO2-5033		Cre05.g233304	
GIO2-4582		Cre10.g436050	
GIO2-2053		Cre10.g464800	
GIO2-4995		Cre02.g143861	
GIO2-4214		Cre12.g523850	
GIO2-1027		Cre18.g749047	
GIO2-3832		Cre03.g172500	
GIO2-1755		Cre17.g730700	
GIO2-1004	O64925	Cre02.g116650	
GIO2-4515		Cre17.g715900	
GIO2-2893		Cre12.g559800	
GIO2-4696		Cre16.g675450	
GIO2-1117		Cre14.g628600	
GIO2-782		Cre02.g141846	
GIO2-1845		Cre07.g327800	
GIO2-1106		Cre12.g555750	
GIO2-1691		Cre17.g734644	
GIO2-3394		Cre17.g723050	
GIO2-2074		Cre05.g237400	
GIO2-1683		Cre12.g500500	
GIO2-4359		Cre06.g271200	
GIO2-2905		Cre17.g708100	
GIO2-4520		g9835.t1	
GIO2-622		Cre13.g574400	
GIO2-996		Cre08.g372250	
GIO2-1614		Cre06.g307100	
GIO2-1020		Cre02.g096000	
GIO2-5176		Cre02.g117200	
GIO2-3419		Cre09.g388060	
GIO2-3685		Cre06.g285150	
GIO2-4049		Cre02.g097450	
GIO2-1775		Cre07.g319500	
CHLREDRAFT_134189	A8HXZ5	ATPvL1	
GIO2-3989		Cre10.g451950	
GIO2-490		Cre04.g232104	
GIO2-1166		Cre08.g364351	
GIO2-3979		Cre01.g032700	
CHLREDRAFT_194183	A8JDV9	ATP3	
GIO2-377		Cre03.g187200	
GIO2-2979		Cre08.g361050	
GIO2-4750		Cre12.g514200	
GIO2-824		Cre17.g720250	
GIO2-604		Cre02.g082750	
GIO2-551		Cre12.g535050	
GIO2-3936		Cre07.g344600	
GIO2-515		Cre16.g675900	
GIO2-1211	A8HS14	Cre01.g040050	
GIO2-929		Cre01.g018400	
GIO2-587		Cre02.g095114	
GIO2-1786		Cre02.g112550	
GIO2-4082		Cre10.g426600	
GIO2-4949		Cre13.g577450	
GIO2-230	Q9LLL6	STA6	
GIO2-1096		Cre17.g731050	
GIO2-766		Cre17.g733702	
GIO2-1381		Cre07.g325743	
GIO2-1728		Cre12.g549450	
GIO2-2447		Cre17.g726150	
GIO2-5172		Cre07.g337516	
GIO2-1457		Cre07.g316526	
CHLREDRAFT_154212		DUR3B	
GIO2-858		Cre03.g145267	
GIO2-708		Cre02.g107350	
GIO2-1889		Cre01.g066552	
GIO2-407		Cre03.g144847	
GIO2-263		Cre16.g689050	
GIO2-152		Cre12.g500150	
GIO2-2939		Cre01.g038250	
CHRECP004	P18263	psbK	
GIO2-1318		Cre03.g152800	
GIO2-3353		Cre12.g503300	
GIO2-1241		Cre04.g216700	
GIO2-274		Cre09.g386732	
GIO2-5109		Cre01.g053900	
GIO2-2387		Cre02.g091050	
GIO2-778		Cre09.g390615	
GIO2-689		Cre16.g686552	
GIO2-2782		Cre13.g565650	
GIO2-3466		Cre12.g555950	
GIO2-1145		Cre01.g053300	
GIO2-4009		Cre13.g603000	
GIO2-4609		Cre14.g627850	
GIO2-2072		Cre07.g349900	
GIO2-4990		Cre01.g050050	
GIO2-1029		Cre07.g336950	
GIO2-1674		Cre05.g245350	
CHLREDRAFT_184071	Q8S3T8	LHCBM7	
GIO2-1753		Cre10.g425600	
GIO2-406		Cre10.g463600	
GIO2-4835		Cre10.g453600	
GIO2-304		Cre17.g735600	
GIO2-2190		Cre10.g450500	
GIO2-401		Cre08.g385750	
GIO2-3398		Cre01.g010550	
GIO2-2803		Cre13.g574150	
GIO2-780		Cre14.g615500	
GIO2-1676		Cre02.g078750	
GIO2-3529		Cre14.g612950	
GIO2-4954		Cre13.g591400	
GIO2-438		Cre02.g074800	
CHLREDRAFT_190371	A8IW47	ATPvE	
GIO2-349		Cre03.g193750	
GIO2-691		Cre07.g313350	
GIO2-2738		Cre10.g455950	
GIO2-1927		Cre13.g565450	
GIO2-3314		Cre06.g259550	
GIO2-1868		Cre02.g082250	
GIO2-5163		Cre05.g243150	
GIO2-3987		Cre16.g679150	
GIO2-2606		Cre14.g621751	
GIO2-2371		Cre07.g347100	
GIO2-1738		Cre01.g031875	
GIO2-4715		Cre06.g278086	
GIO2-3991		Cre13.g605650	
GIO2-1303		Cre06.g276450	
GIO2-1276		Cre09.g402738	
GIO2-1464		Cre13.g579582	
GIO2-143		Cre01.g034400	
GIO2-3395		Cre02.g083500	
GIO2-844		Cre02.g113200	
GIO2-418		Cre02.g116150	
GIO2-591		Cre07.g327079	
CHLREDRAFT_164424	Q6UKY8	NUOB22	
GIO2-1615		Cre07.g354301	
GIO2-5068		Cre17.g718600	
GIO2-1311		Cre12.g518900	
GIO2-1791		Cre08.g382560	
GIO2-1651		Cre02.g146650	
GIO2-5069		Cre06.g280150	
GIO2-1525		Cre13.g580700	
GIO2-4491		Cre02.g092600	
GIO2-4193		Cre02.g083065	
GIO2-1659		Cre02.g095350	
GIO2-1317		Cre16.g685450	
GIO2-4725		Cre14.g624950	
GIO2-5334		Cre08.g360350	
GIO2-966		Cre01.g016600	
GIO2-3924		Cre12.g550700	
GIO2-4994		Cre02.g095092	
GIO2-775		Cre10.g423550	
GIO2-1655		Cre02.g082200	
GIO2-4971		Cre06.g271050	
CHLREDRAFT_195162	Q93WL4	LHCBM3	
GIO2-472		Cre10.g446350	
GIO2-3212		Cre07.g357200	
GIO2-1449		Cre17.g724700	
GIO2-5196		Cre01.g025300	
GIO2-4689		Cre03.g185300	
GIO2-853		Cre16.g664200	
GIO2-3429		Cre13.g571950	
GIO2-1837		Cre03.g181200	
GIO2-1228		Cre10.g425100	
GIO2-2407		Cre02.g143000	
GIO2-411		Cre12.g555250	
GIO2-4944		Cre09.g387050	
GIO2-5463		Cre10.g464750	
GIO2-3681		Cre01.g012126	
GIO2-706		Cre11.g474750	
GIO2-1871		Cre12.g541750	
GIO2-3478		Cre16.g676150	
GIO2-2885		Cre01.g023787	
GIO2-1412		Cre13.g603176	
GIO2-1724		Cre02.g107050	
GIO2-560		Cre17.g747647	
GIO2-922		Cre13.g584750	
GIO2-1355		Cre19.g750547	
GIO2-4484		Cre10.g438650	
GIO2-5191		Cre02.g119850	
GIO2-2116		Cre12.g509650	
GIO2-4789		Cre10.g428550	
GIO2-4692		Cre05.g242000	
GIO2-763		Cre09.g387171	
GIO2-281		Cre07.g355600	
GIO2-171		Cre03.g185000	
GIO2-501		Cre08.g379700	
GIO2-3640		Cre16.g681850	
CHLREDRAFT_191863	A8J1Q1	ATPvD2	
GIO2-1962		Cre07.g319600	
GIO2-5001		Cre19.g750897	
GIO2-387		Cre12.g521400	
GIO2-875		Cre03.g192600	
GIO2-904		Cre07.g334550	
GIO2-901		Cre01.g005150	
GIO2-3348		Cre12.g542850	
GIO2-5123		Cre14.g628533	
GIO2-4239		Cre17.g725550	
GIO2-1535		Cre09.g391838	
GIO2-596		Cre09.g402150	
GIO2-1438		Cre03.g176800	
GIO2-1364		Cre09.g388900	
G-15489		PDC	
GIO2-4000		Cre03.g189450	
GIO2-626		Cre18.g749647	
GIO2-789		Cre16.g671685	
CHRECP029	P22666	psbH	
GIO2-2336		Cre16.g690431	
GIO2-910		Cre02.g144800	
GIO2-2121		Cre10.g435550	
GIO2-921		Cre06.g294000	
GIO2-816		Cre07.g342550	
CHRECP050	P26526	atpA	
GIO2-2998		Cre12.g511700	
GIO2-3547		Cre07.g346050	
GIO2-1644		Cre09.g403550	
GIO2-1011		Cre09.g400219	
GIO2-4848		Cre01.g035500	
GIO2-1813		Cre06.g250500	
GIO2-4111		Cre01.g047600	
GIO2-5034		Cre03.g198200	
GIO2-5324		Cre10.g456050	
GIO2-3771		Cre11.g467778	
GIO2-2508		Cre09.g410950	
GIO2-5242		Cre01.g034200	
GIO2-2765		Cre14.g628650	
GIO2-798		Cre11.g467539	
GIO2-687		Cre05.g233305	
GIO2-4702		Cre17.g709850	
GIO2-4086		Cre03.g199423	
GIO2-4989		Cre06.g276350	
GIO2-592		Cre12.g490500	
GIO2-498		Cre17.g744447	
GIO2-3495		Cre10.g442200	
GIO2-3976		Cre12.g537581	
GIO2-1685		Cre09.g407501	
GIO2-1537		Cre11.g479000	
CHRECP048	P09144	psaB	
GIO2-1474		Cre11.g478650	
GIO2-936		Cre08.g373347	
GIO2-4979		Cre12.g537450	
GIO2-1598		Cre06.g298550	
GIO2-255		Cre04.g217949	
CHLREDRAFT_184660	A8J4P7	NAR2	
GIO2-2193		Cre06.g296100	
GIO2-1214		Cre03.g182800	
GIO2-1590		Cre10.g466000	
GIO2-4981		Cre16.g660390	
CHLREDRAFT_194458	Q6UP32	NUOB16	
GIO2-723		Cre04.g217959	
GIO2-859		Cre02.g118801	
GIO2-4966		Cre07.g334150	
GIO2-558		Cre16.g682552	
GIO2-1104		Cre17.g700450	
GIO2-1269		Cre16.g653350	
GIO2-1597		Cre17.g699100	
GIO2-4915		Cre17.g727300	
GIO2-2516		Cre09.g411900	
GIO2-1229		Cre12.g514600	
GIO2-4694		Cre09.g401997	
GIO2-4780		Cre03.g153400	
GIO2-2318		Cre01.g019100	
GIO2-1279		Cre05.g239067	
GIO2-1130		Cre02.g145100	
GIO2-975		Cre07.g345300	
GIO2-5035		Cre10.g420700	
GIO2-783		Cre13.g562550	
CHLREDRAFT_116547	Q6QJE2	SULP2	
GIO2-5469		Cre15.g644051	
GIO2-5465		Cre13.g581150	
GIO2-1563		Cre01.g055408	
GIO2-1367		Cre06.g282450	
GIO2-1051		Cre10.g463750	
GIO2-1603		Cre03.g194900	
GIO2-1167		Cre09.g391900	
GIO2-1234		Cre12.g498550	
GIO2-3750		Cre02.g141200	
GIO2-465		Cre09.g397400	
GIO2-3387		Cre09.g398050	
CHLREDRAFT_192142		ASA2	
GIO2-2472		Cre16.g648350	
GIO2-3863		Cre04.g229700	
GIO2-5053		Cre01.g045903	
GIO2-1463		Cre13.g586250	
CHRECP054	Q8HTL5	atpF	
GIO2-3015		Cre02.g141600	
GIO2-2618		Cre01.g028423	
GIO2-1310		Cre05.g240400	
GIO2-1857		Cre01.g005400	
GIO2-3457		Cre02.g109550	
GIO2-1645		Cre14.g618400	
GIO2-4667		Cre16.g694850	
GIO2-4323		Cre03.g203850	
GIO2-1333		Cre14.g625150	
GIO2-1299		Cre09.g402997	
GIO2-3403		Cre02.g145050	
GIO2-2383		Cre16.g669125	
GIO2-785		Cre08.g383050	
GIO2-750		Cre03.g145747	
GIO2-4430		Cre03.g165050	
GIO2-3286		Cre12.g489700	
GIO2-3200		Cre17.g732300	
GIO2-1471		Cre07.g318651	
GIO2-518		Cre12.g497500	
GIO2-609		Cre03.g171461	
GIO2-3231		Cre08.g364800	
GIO2-4960		Cre11.g481500	
GIO2-1263		Cre10.g465700	
GIO2-2475		Cre14.g630400	
GIO2-1258		Cre08.g379450	
GIO2-2498		Cre07.g343700	
GIO2-1297		Cre08.g363300	
GIO2-3997		Cre08.g365600	
GIO2-747		Cre12.g551350	
GIO2-540		Cre03.g148800	
GIO2-1049		Cre09.g393913	
CHRECP064	P06007	psbD	
GIO2-2347		Cre08.g377150	
CHRECP019	P12154	psaA	
GIO2-2157		Cre01.g032650	
GIO2-3922		Cre08.g360100	
GIO2-2017		Cre16.g695050	
GIO2-1256		Cre17.g729350	
GIO2-1065		Cre06.g310200	
GIO2-379		Cre10.g465300	
GIO2-2493		Cre01.g035300	
GIO2-5102		Cre13.g574500	
GIO2-4754		Cre04.g221700	
GIO2-1850		Cre05.g234657	
GIO2-5207		Cre03.g173450	
GIO2-4074		Cre12.g533500	
GIO2-1907	D5LAT9	Cre06.g251450	
GIO2-474		Cre13.g582476	
GIO2-1199		Cre04.g217929	
GIO2-3850		Cre12.g509400	
GIO2-3180		Cre14.g626950	
GIO2-441		Cre10.g451900	
GIO2-2628		g1866.t1	
CHRECP068	P50369	petL	
GIO2-2586		Cre10.g424100	
GIO2-256		Cre01.g055453	
GIO2-1624		Cre01.g024850	
GIO2-1370		Cre12.g486551	
GIO2-2661		Cre03.g159500	
GIO2-1003		Cre09.g402960	
GIO2-832		Cre03.g149750	
GIO2-3405		Cre08.g370650	
GIO2-911		Cre14.g612200	
GIO2-4969		Cre08.g369720	
GIO2-4015		Cre05.g240000	
GIO2-1784		Cre03.g181150	
GIO2-3089		Cre13.g582201	
GIO2-884		Cre16.g673950	
GIO2-341		Cre03.g146507	
GIO2-504		Cre06.g251650	
GIO2-1466		Cre12.g549852	
GIO2-2961		Cre03.g171300	
GIO2-5458		Cre06.g282250	
GIO2-2224		Cre16.g690050	
GIO2-1201		Cre14.g616700	
GIO2-4938		Cre16.g658700	
GIO2-2800		Cre02.g076350	
GIO2-5086		Cre07.g314650	
GIO2-1678		Cre09.g412175	
GIO2-1151		Cre12.g497652	
GIO2-4998		Cre04.g213761	
CHLREDRAFT_205915	A8HXJ4	LCI20	
GIO2-1633		Cre09.g386758	
GIO2-4482		Cre11.g468700	
GIO2-1825		Cre07.g357486	
GIO2-697		Cre07.g347300	
GIO2-3756		Cre12.g539000	
GIO2-2482		Cre14.g628850	
CHREPMP03	P08739	nad5	
GIO2-1876		Cre02.g100050	
GIO2-297		Cre19.g750397	
GIO2-260		Cre12.g557750	
GIO2-1123		Cre09.g389200	
GIO2-1349		Cre02.g085750	
GIO2-1007		Cre10.g423500	
GIO2-1107		Cre03.g153900	
GIO2-1780		Cre07.g317250	
GIO2-5466		Cre13.g603225	
GIO2-362		Cre03.g200655	
GIO2-1243		Cre10.g428678	
GIO2-1176		Cre09.g389089	
GIO2-399		Cre13.g563200	
GIO2-5352		Cre06.g302900	
GIO2-1220		Cre02.g079050	
GIO2-4344		Cre03.g181300	
GIO2-1010		Cre09.g417350	
GIO2-2241		Cre06.g280950	
GIO2-943		Cre06.g266200	
GIO2-2924		Cre15.g643503	
GIO2-1682		Cre10.g449020	
GIO2-645		Cre06.g284200	
GIO2-820		Cre12.g543052	
GIO2-2604		Cre26.g756847	
GIO2-5139		Cre12.g493700	
GIO2-1391		Cre09.g398051	
GIO2-649		Cre06.g275050	
GIO2-2373		Cre12.g503650	
GIO2-1095		Cre06.g307700	
GIO2-2831		Cre06.g283400	
GIO2-5457		Cre06.g278225	
CHLREDRAFT_97057	A8I7T1	HSP90B	
GIO2-3629		Cre12.g503550	
GIO2-278		Cre06.g278199	
GIO2-3747		Cre13.g576400	
GIO2-4087		Cre06.g278350	
GIO2-1354		Cre01.g024250	
GIO2-434		Cre06.g258700	
GIO2-4910		Cre06.g308100	
GIO2-4805		Cre01.g054250	
GIO2-4555		Cre04.g215150	
GIO2-523		Cre16.g652300	
CHLREDRAFT_184606	Q6UP29	NUOS4	
GIO2-4147		Cre02.g097900	
GIO2-3301		Cre03.g200250	
GIO2-1805		Cre09.g391986	
GIO2-2110		Cre09.g395510	
GIO2-369		Cre07.g330600	
GIO2-4203		Cre07.g322250	
GIO2-5021		Cre03.g203451	
GIO2-5462		Cre10.g431450	
GIO2-433		Cre06.g278098	
GIO2-5158		Cre16.g657964	
GIO2-365		Cre07.g346400	
GIO2-559		Cre01.g027550	
GIO2-460		Cre06.g273750	
GIO2-1271		Cre12.g499600	
GIO2-625		Cre12.g513750	
CHLREDRAFT_135171	A8IDY0	ATPvD1	
GIO2-1001		Cre09.g396252	
GIO2-519		Cre01.g020223	
GIO2-1562		Cre02.g080500	
GIO2-1339		Cre03.g201350	
GIO2-2540		Cre12.g536000	
GIO2-4806		Cre03.g160200	
GIO2-3894		Cre09.g396700	
GIO2-3108		Cre01.g004300	
CHLREDRAFT_153656	P12852	PSBQ	
GIO2-983		Cre13.g584850	
GIO2-1905	A8J2S9	CHL1	
GIO2-611		Cre17.g700750	
GIO2-555		Cre06.g249950	
GIO2-726		Cre10.g439000	
GIO2-3519		Cre16.g669550	
GIO2-4397		Cre16.g677600	
GIO2-5455		Cre02.g101850	
GIO2-676		Cre17.g710200	
GIO2-5188		Cre14.g629150	
GIO2-1365		Cre02.g114100	
CHLREDRAFT_191146	Q6QAY5	NUOP4	
GIO2-4440		Cre02.g093950	
CHLREDRAFT_195712		Cre06.g304350	
GIO2-1147		Cre16.g658075	
GIO2-5084		Cre09.g391050	
GIO2-1818		Cre18.g749497	
GIO2-1480		Cre17.g720528	
GIO2-3280		Cre15.g635850	
GIO2-3086		Cre12.g514050	
GIO2-5456		Cre06.g269100	
GIO2-1677		Cre13.g586950	
CHLREDRAFT_129048	A8HQ97	ATPvH	
GIO2-751		Cre02.g101000	
GIO2-674		Cre06.g278103	
GIO2-497		Cre04.g220387	
GIO2-1326		Cre03.g181400	
GIO2-1261		Cre17.g721350	
GIO2-467		Cre17.g703700	
GIO2-3907		Cre13.g607050	
GIO2-1078		Cre13.g606300	
GIO2-3219		Cre16.g674050	
GIO2-4033		Cre13.g605150	
GIO2-3735		Cre02.g085900	
GIO2-2532		Cre08.g369300	
GIO2-2919		Cre12.g521700	
GIO2-535	A8JI07	ADH1	
GIO2-4540		Cre02.g085450	
GIO2-4067		Cre03.g154350	
GIO2-2440		Cre14.g625450	
GIO2-1835		Cre12.g488350	
GIO2-4978		Cre13.g586350	
GIO2-280		Cre01.g009325	
GIO2-1856		Cre13.g563550	
GIO2-1479		Cre14.g622800	
GIO2-1649		Cre03.g200350	
GIO2-4975		Cre02.g089311	
CHLREDRAFT_193296	P49728	petC	
GIO2-5401		Cre16.g675850	
GIO2-5111		Cre03.g151400	
GIO2-4492		Cre03.g175250	
GIO2-2042		Cre11.g467350	
GIO2-4040		Cre12.g554800	
GIO2-803		Cre10.g460350	
GIO2-2723		Cre12.g542300	
GIO2-5459		Cre07.g331475	
GIO2-2619		Cre16.g654300	
GIO2-453		Cre04.g224500	
GIO2-1862		Cre11.g478300	
GIO2-3241		Cre16.g696000	
GIO2-5090		Cre12.g542250	
GIO2-1666		Cre13.g579800	
GIO2-682		Cre09.g407110	
GIO2-3984		Cre13.g592050	
GIO2-1006		Cre12.g503000	
GIO2-5460		Cre08.g364450	
GIO2-1827		Cre02.g088600	
GIO2-4068		Cre07.g335300	
GIO2-4499		Cre10.g443000	
GIO2-4757		Cre02.g145800	
GIO2-895		Cre11.g467527	
GIO2-1444		Cre06.g270100	
GIO2-1975		Cre11.g478184	
GIO2-17		Cre12.g519950	
GIO2-446		Cre14.g626200	
GIO2-3107		Cre03.g149250	
CHLREDRAFT_131464	A8J843	NUO17	
GIO2-4360		Cre11.g476750	
GIO2-3288		Cre02.g097000	
GIO2-279		Cre06.g267200	
CHLREDRAFT_196635	A8IW07	IRT2	
CHLREDRAFT_115936	A8IST3	ATPvA3	
CHLREDRAFT_153678	A8JF10	LHCA3	
GIO2-3796		Cre08.g376100	
GIO2-502		Cre05.g239850	
GIO2-4288		Cre09.g400550	
GIO2-5461		Cre08.g383150	
GIO2-1451		Cre08.g385450	
GIO2-285		Cre11.g477400	
GIO2-990		Cre12.g504350	
GIO2-585		Cre12.g513400	
GIO2-5464		Cre13.g568950	
GIO2-3371		Cre07.g348200	
GIO2-699		Cre12.g530650	
GIO2-489		Cre17.g698650	
CHLREDRAFT_194226	A8JEB2	estExt_fgenesh2_pg.C_600051	
GIO2-293		Cre14.g611552	
GIO2-848		Cre09.g399030	
CHLREDRAFT_190916	Q6V505	NUOB10	
GIO2-1324		Cre03.g210513	
GIO2-4659		Cre16.g684350	
GIO2-1743		Cre16.g681200	
GIO2-3933		Cre02.g098000	
GIO2-512		Cre07.g350750	
GIO2-1550		Cre09.g394547	
GIO2-1369		Cre12.g527800	
GIO2-897		Cre03.g201450	
GIO2-2024		Cre14.g619900	
GIO2-4230		Cre12.g551850	
GIO2-692		Cre04.g224400	
GIO2-1235		Cre05.g236650	
GIO2-557		Cre01.g025100	
GIO2-1921		Cre05.g239750	
GIO2-4449		Cre09.g396300	
GIO2-2367		Cre02.g087700	
GIO2-5268		Cre07.g330100	
GIO2-532		Cre03.g193000	
GIO2-1489		ATP9B	
GIO2-3590		Cre01.g007000	
GIO2-833		Cre02.g142386	
