GIO2-2144-MONOMER	GIO2-2144		Cre19.g750247.t1.1	
GIO2-1769-MONOMER	GIO2-1769		Cre02.g112850.t1.1	
GIO2-1196-MONOMER	GIO2-1196		Cre12.g495550.t1.2	
GIO2-296-MONOMER	GIO2-296		Cre06.g251400.t1.2	
GIO2-680-MONOMER	GIO2-680		Cre10.g452900.t1.2	
GIO2-2765-MONOMER	GIO2-2765		Cre14.g628650.t1.2	
GIO2-1528-MONOMER	GIO2-1528		Cre06.g252800.t1.1	
GIO2-3922-MONOMER	GIO2-3922		Cre08.g360100.t1.2	
GIO2-5172-MONOMER	GIO2-5172		Cre07.g337516.t1.1	
GIO2-5111-MONOMER	GIO2-5111		Cre03.g151400.t1.1	
GIO2-4167-MONOMER	GIO2-4167		Cre14.g614300.t1.2	
GIO2-390-MONOMER	GIO2-390		Cre12.g556600.t1.2	
GIO2-4921-MONOMER	GIO2-4921		Cre12.g507400.t1.2	
GIO2-986-MONOMER	GIO2-986		Cre01.g038900.t1.1	
CPLX-8665			ADP-glucose pyrophosphorylase	
GIO2-1222-MONOMER	GIO2-1222		Cre01.g016528.t1.1	
GIO2-3792-MONOMER	GIO2-3792		Cre02.g146050.t1.2	
GIO2-676-MONOMER	GIO2-676		Cre17.g710200.t1.1	
GIO2-801-MONOMER	GIO2-801		Cre02.g115450.t1.1	
GIO2-2121-MONOMER	GIO2-2121		Cre10.g435550.t1.2	
GIO2-4976-MONOMER	GIO2-4976		Cre14.g621351.t1.1	
GIO2-4520-MONOMER	GIO2-4520		Cre02.g133050.t1.2	g9835.t1
GIO2-5090-MONOMER	GIO2-5090		Cre12.g542250.t1.1	
CHREPMP05-MONOMER	CHREPMP05	P08740	ChrepMp05	
GIO2-1425-MONOMER	GIO2-1425		Cre12.g550200.t1.2	
CHLREDRAFT_205935-MONOMER	CHLREDRAFT_205935	A8IL32	Photosystem I reaction center subunit XI	
GIO2-4875-MONOMER	GIO2-4875		Cre14.g617700.t1.1	
GIO2-1010-MONOMER	GIO2-1010		Cre09.g417350.t1.1	
GIO2-3027-MONOMER	GIO2-3027		Cre01.g014650.t1.2	
GIO2-1349-MONOMER	GIO2-1349		Cre02.g085750.t1.1	
GIO2-1698-MONOMER	GIO2-1698		Cre16.g673281.t1.1	
GIO2-1702-MONOMER	GIO2-1702		Cre05.g248500.t1.2	
GIO2-822-MONOMER	GIO2-822		Cre16.g673852.t1.1	
GIO2-5305-MONOMER	GIO2-5305		Cre13.g586450.t2.1	
GIO2-1402-MONOMER	GIO2-1402		Cre06.g283950.t1.2	
CHLREDRAFT_149240-MONOMER	CHLREDRAFT_149240		149240	149240
GIO2-433-MONOMER	GIO2-433		Cre06.g278098.t1.1	
GIO2-1677-MONOMER	GIO2-1677		Cre13.g586950.t1.2	
GIO2-833-MONOMER	GIO2-833		Cre02.g142386.t1.1	
GIO2-3996-MONOMER	GIO2-3996		Cre07.g348650.t1.2	
GIO2-1444-MONOMER	GIO2-1444		Cre06.g270100.t1.1	
GIO2-1787-MONOMER	GIO2-1787		Cre14.g617650.t1.1	
GIO2-1079-MONOMER	GIO2-1079		Cre02.g147900.t1.1	
GIO2-1587-MONOMER	GIO2-1587		Cre17.g738350.t1.2	
GIO2-2111-MONOMER	GIO2-2111		Cre16.g677500.t1.2	
CHLREDRAFT_196479-MONOMER	CHLREDRAFT_196479	A8JGG6	196479	196479
GIO2-721-MONOMER	GIO2-721		Cre02.g100450.t1.1	
GIO2-1081-MONOMER	GIO2-1081		Cre01.g029600.t1.2	
GIO2-1816-MONOMER	GIO2-1816		Cre16.g657750.t1.2	
GIO2-1297-MONOMER	GIO2-1297		Cre08.g363300.t1.2	
CHLREDRAFT_193847-MONOMER	CHLREDRAFT_193847	A8JCL6	193847	193847
GIO2-725-MONOMER	GIO2-725		Cre02.g077951.t1.1	
GIO2-5135-MONOMER	GIO2-5135		Cre13.g605550.t1.1	
GIO2-4446-MONOMER	GIO2-4446		Cre02.g109600.t1.2	
CHLREDRAFT_76602-MONOMER	CHLREDRAFT_76602	Q96550	76602	76602
GIO2-297-MONOMER	GIO2-297		Cre19.g750397.t1.1	
GIO2-5123-MONOMER	GIO2-5123		Cre14.g628533.t1.1	
GIO2-316-MONOMER	GIO2-316		Cre17.g734548.t1.1	
GIO2-507-MONOMER	GIO2-507		Cre11.g467753.t1.1	
CHLREDRAFT_192478-MONOMER	CHLREDRAFT_192478	P14225	192478	PSI-K, P37 protein, Light-harvesting complex I 8.4 kDa protein, 192478
GIO2-774-MONOMER	GIO2-774		Cre14.g616450.t1.1	
GIO2-1055-MONOMER	GIO2-1055		Cre12.g531150.t1.1	
CHRECP023-MONOMER	CHRECP023	P07891	ChreCp023	AtpE
GIO2-3250-MONOMER	GIO2-3250		Cre09.g396250.t1.2	
GIO2-4503-MONOMER	GIO2-4503		195016	195016, Cre12.g516450.t1.2
GIO2-3442-MONOMER	GIO2-3442		Cre10.g438100.t1.2	
CHREPMP04-MONOMER	CHREPMP04	P08681	ChrepMp04	
GIO2-5077-MONOMER	GIO2-5077		Cre07.g336850.t1.2	
GIO2-1159-MONOMER	GIO2-1159		Cre07.g346000.t1.2	
GIO2-2833-MONOMER	GIO2-2833		Cre18.g744400.t1.1	193296, g11619.t1
GIO2-1286-MONOMER	GIO2-1286		Cre12.g529350.t1.1	
GIO2-692-MONOMER	GIO2-692		Cre04.g224400.t1.1	
GIO2-4932-MONOMER	GIO2-4932		Cre11.g467767.t1.1	
GIO2-1399-MONOMER	GIO2-1399		Cre07.g325000.t1.1	
GIO2-821-MONOMER	GIO2-821		Cre07.g339104.t1.2	
GIO2-4000-MONOMER	GIO2-4000		Cre03.g189450.t1.2	
GIO2-2966-MONOMER	GIO2-2966		Cre06.g311600.t1.2	
CHRECP019-MONOMER	CHRECP019	P12154	ChreCp019	PsaA
GIO2-1645-MONOMER	GIO2-1645		Cre14.g618400.t1.2	
GIO2-1025-MONOMER	GIO2-1025		Cre03.g155051.t1.1	
GIO2-648-MONOMER	GIO2-648		Cre09.g392134.t1.1	
GIO2-4062-MONOMER	GIO2-4062		Cre12.g516350.t1.2	
GIO2-1752-MONOMER	GIO2-1752		Cre12.g505400.t1.2	
GIO2-2024-MONOMER	GIO2-2024		Cre14.g619900.t1.1	
GIO2-700-MONOMER	GIO2-700		Cre16.g670973.t1.1	
GIO2-1635-MONOMER	GIO2-1635		Cre02.g110750.t1.2	
GIO2-4310-MONOMER	GIO2-4310		Cre03.g166950.t1.2	
GIO2-1352-MONOMER	GIO2-1352		Cre09.g392282.t1.1	
GIO2-4527-MONOMER	GIO2-4527		Cre09.g406400.t1.1	
GIO2-2407-MONOMER	GIO2-2407		Cre02.g143000.t1.2	
GIO2-1514-MONOMER	GIO2-1514		Cre09.g399402.t1.1	
GIO2-1092-MONOMER	GIO2-1092		Cre17.g703176.t1.1	
GIO2-3190-MONOMER	GIO2-3190		Cre12.g497653.t1.1	
GIO2-1703-MONOMER	GIO2-1703		Cre16.g681700.t1.1	
CHLREDRAFT_156256-MONOMER	CHLREDRAFT_156256	A8HUP3	156256	156256
GIO2-4961-MONOMER	GIO2-4961		Cre17.g731350.t1.1	
GIO2-1171-MONOMER	GIO2-1171		Cre07.g346750.t1.1	
GIO2-1256-MONOMER	GIO2-1256		Cre17.g729350.t1.1	
GIO2-1333-MONOMER	GIO2-1333		Cre14.g625150.t1.1	
GIO2-4903-MONOMER	GIO2-4903		Cre06.g295450.t1.2	
GIO2-920-MONOMER	GIO2-920		Cre02.g083450.t1.1	
GIO2-2400-MONOMER	GIO2-2400		Cre03.g194300.t1.2	
GIO2-1849-MONOMER	GIO2-1849		Cre03.g188400.t1.1	
GIO2-4052-MONOMER	GIO2-4052		Cre17.g731850.t1.2	
GIO2-1366-MONOMER	GIO2-1366		Cre12.g496950.t1.1	
CHLREDRAFT_164400-MONOMER	CHLREDRAFT_164400	Q4VKB5	164400	164400
GIO2-1445-MONOMER	GIO2-1445		Cre02.g074758.t1.1	
GIO2-1602-MONOMER	GIO2-1602		Cre07.g316500.t1.1	
GIO2-1663-MONOMER	GIO2-1663		Cre06.g278215.t1.1	
GIO2-343-MONOMER	GIO2-343		Cre03.g151000.t1.2	
GIO2-3394-MONOMER	GIO2-3394		Cre17.g723050.t1.1	
GIO2-1473-MONOMER	GIO2-1473		Cre02.g090000.t1.1	
CHLREDRAFT_184649-MONOMER	CHLREDRAFT_184649	A8J4K5	184649	184649
CHLREDRAFT_182359-MONOMER	CHLREDRAFT_182359		182359	182359
MONOMERIO2-17				
GIO2-416-MONOMER	GIO2-416		Cre14.g632767.t1.1	
GIO2-289-MONOMER	GIO2-289		Cre04.g230928.t1.1	
GIO2-4091-MONOMER	GIO2-4091		Cre07.g318750.t1.2	
GIO2-5034-MONOMER	GIO2-5034		Cre03.g198200.t1.1	
GIO2-1410-MONOMER	GIO2-1410		Cre17.g742000.t1.2	
GIO2-1001-MONOMER	GIO2-1001		Cre09.g396252.t1.1	
GIO2-257-MONOMER	GIO2-257		Cre17.g734500.t1.2	
GIO2-4449-MONOMER	GIO2-4449		Cre09.g396300.t1.1	Cre09.g396300.t1.2
GIO2-2872-MONOMER	GIO2-2872		Cre07.g339750.t1.2	
CHLREDRAFT_60238-MONOMER	CHLREDRAFT_60238	A8JGP8	60238	60238
GIO2-1559-MONOMER	GIO2-1559		Cre01.g035100.t1.2	
GIO2-862-MONOMER	GIO2-862		Cre06.g290800.t1.1	
GIO2-3574-MONOMER	GIO2-3574		Cre13.g591900.t1.1	Cre13.g591900.t1.2
GIO2-4534-MONOMER	GIO2-4534		Cre07.g337000.t1.2	
GIO2-2231-MONOMER	GIO2-2231		Cre03.g180550.t1.2	
GIO2-407-MONOMER	GIO2-407		Cre03.g144847.t1.1	
GIO2-4049-MONOMER	GIO2-4049		Cre02.g097450.t1.2	
CHLREDRAFT_137142-MONOMER	CHLREDRAFT_137142		137142	137142
GIO2-651-MONOMER	GIO2-651		Cre07.g348010.t1.1	
GIO2-724-MONOMER	GIO2-724		Cre03.g148201.t1.1	
GIO2-4074-MONOMER	GIO2-4074		Cre12.g533500.t1.2	
GIO2-1138-MONOMER	GIO2-1138		Cre16.g678450.t1.1	
GIO2-3912-MONOMER	GIO2-3912		Cre12.g525700.t1.2	
GIO2-2193-MONOMER	GIO2-2193		Cre06.g296100.t1.2	
GIO2-1036-MONOMER	GIO2-1036		Cre02.g142506.t1.1	
GIO2-3589-MONOMER	GIO2-3589		Cre07.g320550.t1.2	
GIO2-1348-MONOMER	GIO2-1348		Cre02.g091950.t1.1	
GIO2-331-MONOMER	GIO2-331		Cre01.g002050.t1.1	
CPLX4LZ-141			CP43-less PS II core monomer	
GIO2-3204-MONOMER	GIO2-3204		Cre09.g414550.t1.2	
GIO2-4998-MONOMER	GIO2-4998		Cre04.g213761.t1.1	
GIO2-4987-MONOMER	GIO2-4987		Cre03.g162550.t1.1	
GIO2-1981-MONOMER	GIO2-1981		Cre10.g433600.t1.2	
GIO2-1509-MONOMER	GIO2-1509		Cre08.g370550.t1.1	
GIO2-5148-MONOMER	GIO2-5148		Cre16.g684750.t1.2	
GIO2-3818-MONOMER	GIO2-3818		Cre06.g308400.t1.2	
GIO2-4203-MONOMER	GIO2-4203		Cre07.g322250.t1.2	
GIO2-4124-MONOMER	GIO2-4124		Cre05.g240850.t1.2	
GIO2-1556-MONOMER	GIO2-1556		Cre16.g693202.t1.1	
GIO2-609-MONOMER	GIO2-609		Cre03.g171461.t1.1	
GIO2-2857-MONOMER	GIO2-2857		Cre01.g005200.t1.1	
GIO2-300-MONOMER	GIO2-300		Cre16.g662650.t1.1	
GIO2-2190-MONOMER	GIO2-2190		Cre10.g450500.t1.1	
GIO2-1141-MONOMER	GIO2-1141		Cre03.g202202.t1.2	
GIO2-4100-MONOMER	GIO2-4100		Cre10.g426750.t1.2	
GIO2-3303-MONOMER	GIO2-3303	A8IR24	Cre17.g711150.t1.2	Cre17.g711150.t1.1
GIO2-5195-MONOMER	GIO2-5195		Cre09.g411200.t1.2	
GIO2-396-MONOMER	GIO2-396		Cre09.g391282.t1.1	
GIO2-729-MONOMER	GIO2-729		Cre14.g615550.t1.1	
GIO2-1167-MONOMER	GIO2-1167		Cre09.g391900.t1.1	
GIO2-1762-MONOMER	GIO2-1762		Cre03.g183300.t1.1	
GIO2-4938-MONOMER	GIO2-4938		Cre16.g658700.t1.1	
GIO2-1517-MONOMER	GIO2-1517		Cre10.g430100.t1.1	
GIO2-3083-MONOMER	GIO2-3083		Cre01.g014350.t1.2	
GIO2-1065-MONOMER	GIO2-1065		Cre06.g310200.t1.2	
GIO2-665-MONOMER	GIO2-665		Cre17.g728400.t1.1	
GIO2-1471-MONOMER	GIO2-1471		Cre07.g318651.t1.1	
GIO2-1520-MONOMER	GIO2-1520		Cre12.g533550.t1.1	
GIO2-769-MONOMER	GIO2-769		Cre09.g387726.t1.1	
GIO2-1711-MONOMER	GIO2-1711		Cre16.g689700.t1.1	
GIO2-4800-MONOMER	GIO2-4800		Cre17.g723650.t1.2	
GIO2-622-MONOMER	GIO2-622		Cre13.g574400.t1.1	
GIO2-2738-MONOMER	GIO2-2738		Cre10.g455950.t1.1	
GIO2-2854-MONOMER	GIO2-2854		Cre12.g519100.t1.2	
GIO2-531-MONOMER	GIO2-531		Cre11.g467740.t1.1	
GIO2-5040-MONOMER	GIO2-5040		Cre10.g424775.t1.1	
GIO2-1529-MONOMER	GIO2-1529		Cre12.g537641.t1.1	
GIO2-2486-MONOMER	GIO2-2486		Cre12.g528700.t1.2	
GIO2-2858-MONOMER	GIO2-2858		Cre03.g168900.t1.2	
GIO2-2251-MONOMER	GIO2-2251		Cre13.g576650.t1.2	
GIO2-883-MONOMER	GIO2-883		Cre09.g396698.t1.1	
GIO2-1096-MONOMER	GIO2-1096		Cre17.g731050.t1.2	
GIO2-4162-MONOMER	GIO2-4162		Cre16.g691750.t1.2	
GIO2-3411-MONOMER	GIO2-3411		Cre01.g011100.t1.2	
CPLX4LZ-248			LHCI-680	
GIO2-926-MONOMER	GIO2-926		Cre16.g659500.t1.2	
GIO2-3200-MONOMER	GIO2-3200		Cre17.g732300.t1.2	
GIO2-4696-MONOMER	GIO2-4696		Cre16.g675450.t1.2	
GIO2-5001-MONOMER	GIO2-5001		Cre19.g750897.t1.1	
GIO2-5242-MONOMER	GIO2-5242		Cre01.g034200.t1.1	
GIO2-2567-MONOMER	GIO2-2567		Cre07.g331150.t1.2	
GIO2-5104-MONOMER	GIO2-5104		Cre07.g352800.t1.2	
GIO2-522-MONOMER	GIO2-522		Cre16.g673550.t1.1	
GIO2-2338-MONOMER	GIO2-2338		Cre06.g294750.t1.1	Cre06.g294750.t1.2
CHLREDRAFT_136578-MONOMER	CHLREDRAFT_136578	Q8RVB8	136578	136578
GIO2-1345-MONOMER	GIO2-1345		Cre05.g230900.t1.1	
GIO2-134-MONOMER	GIO2-134		Cre03.g185500.t1.1	
GIO2-668-MONOMER	GIO2-668		Cre14.g628752.t1.1	
GIO2-1194-MONOMER	GIO2-1194		Cre17.g731750.t1.1	
GIO2-3637-MONOMER	GIO2-3637		Cre01.g050950.t1.2	
GIO2-5259-MONOMER	GIO2-5259		Cre12.g537100.t1.2	
GIO2-1192-MONOMER	GIO2-1192		Cre03.g162900.t1.1	
GIO2-5025-MONOMER	GIO2-5025		Cre16.g688638.t1.1	
CHRECP026-MONOMER	CHRECP026	P92277	Photosystem II reaction center protein M	PsbM
GIO2-3554-MONOMER	GIO2-3554		Cre17.g725150.t1.2	
GIO2-544-MONOMER	GIO2-544		Cre02.g103000.t1.2	
GIO2-1877-MONOMER	GIO2-1877		Cre01.g045200.t1.1	
GIO2-2606-MONOMER	GIO2-2606		Cre14.g621751.t1.1	
GIO2-1768-MONOMER	GIO2-1768		Cre03.g146527.t1.1	
GIO2-1757-MONOMER	GIO2-1757		Cre13.g564650.t1.1	
CHLREDRAFT_98021-MONOMER	CHLREDRAFT_98021	A8HXG5	10 kDa photosystem II polypeptide	
GIO2-278-MONOMER	GIO2-278		Cre06.g278199.t1.1	
CHREPMP03-MONOMER	CHREPMP03	P08739	ChrepMp03	NAD5
GIO2-4256-MONOMER	GIO2-4256		Cre09.g402450.t1.2	
GIO2-4910-MONOMER	GIO2-4910		Cre06.g308100.t1.2	
GIO2-1878-MONOMER	GIO2-1878		Cre03.g157000.t1.1	
GIO2-1279-MONOMER	GIO2-1279		Cre05.g239067.t1.1	
GIO2-4598-MONOMER	GIO2-4598		Cre14.g613450.t1.2	
GIO2-1086-MONOMER	GIO2-1086		Cre02.g142200.t1.2	
GIO2-560-MONOMER	GIO2-560		Cre17.g747647.t1.1	
GIO2-276-MONOMER	GIO2-276		Cre02.g095134.t1.1	
GIO2-4795-MONOMER	GIO2-4795		Cre02.g079150.t1.1	
GIO2-1365-MONOMER	GIO2-1365		Cre02.g114100.t1.1	
CHLREDRAFT_137328-MONOMER	CHLREDRAFT_137328	A8IYW1	137328	137328
GIO2-1856-MONOMER	GIO2-1856		Cre13.g563550.t1.1	
CHLREDRAFT_195162-MONOMER	CHLREDRAFT_195162	Q93WL4	Light-harvesting chlorophyll-a/b binding protein LhcII-1.3	Light-harvesting complex II chlorophyll a-b binding protein M3
GIO2-2440-MONOMER	GIO2-2440		Cre14.g625450.t1.2	
GIO2-2969-MONOMER	GIO2-2969		Cre13.g583100.t1.1	
GIO2-718-MONOMER	GIO2-718		Cre09.g412600.t1.1	
GIO2-1382-MONOMER	GIO2-1382		Cre02.g080850.t1.2	
GIO2-643-MONOMER	GIO2-643		Cre13.g567100.t1.1	
GIO2-1636-MONOMER	GIO2-1636		Cre17.g730600.t1.1	
GIO2-419-MONOMER	GIO2-419		Cre09.g389250.t1.2	
GIO2-379-MONOMER	GIO2-379		Cre10.g465300.t1.1	
GIO2-2375-MONOMER	GIO2-2375		Cre10.g466600.t1.1	
GIO2-3984-MONOMER	GIO2-3984		Cre13.g592050.t1.2	
GIO2-1808-MONOMER	GIO2-1808		Cre07.g354350.t1.1	
CHRECP002-MONOMER	CHRECP002	P23230	ChreCp002	17 kDa polypeptide, PetD
GIO2-1733-MONOMER	GIO2-1733		Cre12.g531900.t1.2	
GIO2-3734-MONOMER	GIO2-3734		Cre29.g757897.t1.1	
GIO2-3488-MONOMER	GIO2-3488		Cre02.g080900.t1.2	
GIO2-963-MONOMER	GIO2-963		Cre09.g393543.t1.1	
GIO2-495-MONOMER	GIO2-495		Cre04.g216100.t1.1	
CHLREDRAFT_162765-MONOMER	CHLREDRAFT_162765	Q6QAY4	162765	162765
CHLREDRAFT_184810-MONOMER	CHLREDRAFT_184810	Q93WD2	Chlorophyll a-b binding protein CP29	
GIO2-1172-MONOMER	GIO2-1172		Cre12.g489050.t1.2	
GIO2-1071-MONOMER	GIO2-1071		Cre13.g563800.t1.1	
GIO2-1389-MONOMER	GIO2-1389		Cre05.g243050.t1.2	
GIO2-2098-MONOMER	GIO2-2098		Cre12.g549500.t1.2	
GIO2-1590-MONOMER	GIO2-1590		Cre10.g466000.t1.2	
MONOMERIO2-5				
GIO2-2817-MONOMER	GIO2-2817		Cre02.g079300.t1.2	
GIO2-1315-MONOMER	GIO2-1315		Cre07.g356500.t1.1	
GIO2-4432-MONOMER	GIO2-4432		Cre09.g401100.t1.2	
GIO2-463-MONOMER	GIO2-463		Cre12.g489900.t1.1	
GIO2-1311-MONOMER	GIO2-1311		Cre12.g518900.t1.2	
GIO2-4959-MONOMER	GIO2-4959		Cre06.g262450.t1.1	
GIO2-921-MONOMER	GIO2-921		Cre06.g294000.t1.1	
GIO2-708-MONOMER	GIO2-708		Cre02.g107350.t1.1	
GIO2-5165-MONOMER	GIO2-5165		Cre07.g349966.t1.1	
CPLX4LZ-7492			NRT2.2/NAR2	System II, HANT
GIO2-5187-MONOMER	GIO2-5187		Cre11.g476325.t1.1	
GIO2-557-MONOMER	GIO2-557		Cre01.g025100.t1.1	
GIO2-66-MONOMER	GIO2-66		Cre09.g414850.t2.1	
GIO2-1861-MONOMER	GIO2-1861		Cre10.g436150.t1.1	
GIO2-529-MONOMER	GIO2-529		Cre09.g405850.t1.1	ND7, 185013
GIO2-1568-MONOMER	GIO2-1568		Cre01.g004950.t1.1	
GIO2-3476-MONOMER	GIO2-3476		Cre06.g267600.t1.1	187094, Cre06.g267600.t1.2
GIO2-4555-MONOMER	GIO2-4555		Cre04.g215150.t1.2	
GIO2-5026-MONOMER	GIO2-5026		Cre12.g556228.t1.1	
GIO2-1173-MONOMER	GIO2-1173		Cre02.g144010.t1.1	
GIO2-4624-MONOMER	GIO2-4624		Cre02.g116450.t1.2	
GIO2-1089-MONOMER	GIO2-1089		Cre03.g193500.t1.2	
GIO2-1823-MONOMER	GIO2-1823		Cre03.g207150.t1.1	
GIO2-3108-MONOMER	GIO2-3108		Cre01.g004300.t1.2	
GIO2-4939-MONOMER	GIO2-4939		Cre08.g362900.t1.1	
GIO2-1095-MONOMER	GIO2-1095		Cre06.g307700.t1.1	
GIO2-884-MONOMER	GIO2-884		Cre16.g673950.t1.2	
GIO2-5062-MONOMER	GIO2-5062		Cre05.g241400.t1.1	
GIO2-1122-MONOMER	GIO2-1122		Cre09.g387875.t1.1	
GIO2-762-MONOMER	GIO2-762		Cre01.g001350.t1.2	
GIO2-5198-MONOMER	GIO2-5198		Cre13.g577400.t1.1	
CHRECP054-MONOMER	CHRECP054	Q8HTL5	ChreCp054	AtpF
GIO2-3106-MONOMER	GIO2-3106		Cre12.g490300.t1.2	
GIO2-3738-MONOMER	GIO2-3738		Cre01.g051900.t1.2	129128, Cre01.g051900.t1.1
GIO2-443-MONOMER	GIO2-443		Cre16.g686200.t1.1	
GIO2-1506-MONOMER	GIO2-1506		Cre07.g325748.t1.1	
GIO2-603-MONOMER	GIO2-603		Cre16.g659450.t1.2	
GIO2-1872-MONOMER	GIO2-1872		Cre17.g708800.t1.1	
GIO2-3838-MONOMER	GIO2-3838		Cre12.g561050.t1.1	
CHLREDRAFT_182226-MONOMER	CHLREDRAFT_182226	Q6QAY1	182226	182226
CHLREDRAFT_130019-MONOMER	CHLREDRAFT_130019	A8IZY8	130019	130019, NRT2;3
GIO2-1489-MONOMER	GIO2-1489		Cre17.g731950.t1.1	195725
GIO2-1257-MONOMER	GIO2-1257	A8J000	Cre16.g683900.t1.1	Cre09.g396700.t1.1, 129982
GIO2-2411-MONOMER	GIO2-2411		Cre16.g683350.t1.2	
CHLREDRAFT_205915-MONOMER	CHLREDRAFT_205915	A8HXJ4	205915	205915
CHLREDRAFT_186185-MONOMER	CHLREDRAFT_186185	Q6V506	186185	186185
GIO2-1868-MONOMER	GIO2-1868		Cre02.g082250.t1.1	
GIO2-398-MONOMER	GIO2-398		Cre10.g447700.t1.1	
GIO2-4788-MONOMER	GIO2-4788		Cre05.g232150.t1.2	
GIO2-2444-MONOMER	GIO2-2444		Cre06.g288650.t1.2	
GIO2-3997-MONOMER	GIO2-3997		Cre08.g365600.t1.2	
GIO2-335-MONOMER	GIO2-335		Cre03.g204100.t1.1	
GIO2-2730-MONOMER	GIO2-2730		Cre10.g458050.t1.2	
GIO2-4304-MONOMER	GIO2-4304		Cre09.g387763.t1.1	
GIO2-2977-MONOMER	GIO2-2977		Cre14.g608800.t1.2	
GIO2-2613-MONOMER	GIO2-2613		Cre02.g077350.t1.2	
GIO2-904-MONOMER	GIO2-904		Cre07.g334550.t1.2	
GIO2-2700-MONOMER	GIO2-2700		Cre17.g699850.t1.2	
GIO2-994-MONOMER	GIO2-994		Cre09.g397803.t1.1	
CHLREDRAFT_135648-MONOMER	CHLREDRAFT_135648		135648	135648
GIO2-3362-MONOMER	GIO2-3362		Cre12.g558450.t1.2	
GIO2-4733-MONOMER	GIO2-4733		Cre17.g729950.t1.2	
GIO2-4070-MONOMER	GIO2-4070		Cre08.g372950.t1.2	
GIO2-3457-MONOMER	GIO2-3457		Cre02.g109550.t1.2	
GIO2-606-MONOMER	GIO2-606		Cre06.g305600.t1.2	
GIO2-879-MONOMER	GIO2-879		Cre13.g570700.t1.1	
GIO2-2585-MONOMER	GIO2-2585		Cre06.g261800.t1.2	
GIO2-2238-MONOMER	GIO2-2238		Cre07.g354250.t1.2	
GIO2-1321-MONOMER	GIO2-1321		Cre10.g461250.t1.1	
GIO2-5158-MONOMER	GIO2-5158		Cre16.g657964.t1.1	
GIO2-1185-MONOMER	GIO2-1185		Cre09.g397700.t1.1	
GIO2-2156-MONOMER	GIO2-2156		Cre14.g630847.t1.1	
GIO2-5093-MONOMER	GIO2-5093		Cre09.g394102.t1.1	
CHLREDRAFT_174831-MONOMER	CHLREDRAFT_174831	A8J2E8	174831	174831
GIO2-4988-MONOMER	GIO2-4988		Cre11.g467622.t1.1	
GIO2-1817-MONOMER	GIO2-1817		Cre02.g115750.t1.1	
GIO2-1178-MONOMER	GIO2-1178		Cre13.g562501.t1.1	
GIO2-452-MONOMER	GIO2-452		Cre12.g558400.t1.1	
GIO2-580-MONOMER	GIO2-580		Cre01.g016750.t1.2	
GIO2-5070-MONOMER	GIO2-5070		Cre14.g623300.t1.2	
GIO2-563-MONOMER	GIO2-563		Cre13.g581400.t1.1	
GIO2-302-MONOMER	GIO2-302		Cre06.g264250.t1.1	
GIO2-875-MONOMER	GIO2-875		Cre03.g192600.t1.1	
GIO2-1659-MONOMER	GIO2-1659		Cre02.g095350.t1.1	
GIO2-418-MONOMER	GIO2-418		Cre02.g116150.t1.1	
GIO2-533-MONOMER	GIO2-533		Cre13.g580300.t1.2	
GIO2-3209-MONOMER	GIO2-3209		Cre03.g190850.t1.2	
GIO2-1421-MONOMER	GIO2-1421		Cre10.g435000.t1.2	
GIO2-5103-MONOMER	GIO2-5103		Cre10.g449050.t1.2	
GIO2-1827-MONOMER	GIO2-1827		Cre02.g088600.t1.2	
CHLREDRAFT_147109-MONOMER	CHLREDRAFT_147109	A8IVF6	147109	147109
GIO2-395-MONOMER	GIO2-395		Cre14.g631600.t1.2	
GIO2-1483-MONOMER	GIO2-1483		Cre01.g029750.t1.1	
CPLX4LZ-47			Complex I, NADH:ubiquinone oxidoreductase	
GIO2-1264-MONOMER	GIO2-1264		Cre02.g095650.t1.1	
GIO2-4497-MONOMER	GIO2-4497		Cre03.g172850.t1.2	
GIO2-5176-MONOMER	GIO2-5176		Cre02.g117200.t1.2	
GIO2-3474-MONOMER	GIO2-3474		Cre10.g421700.t1.2	
GIO2-874-MONOMER	GIO2-874		Cre07.g348550.t1.1	
CHLREDRAFT_108283-MONOMER	CHLREDRAFT_108283	A8JGP5	108283	108283
GIO2-5067-MONOMER	GIO2-5067		Cre17.g733650.t1.1	
MONOMER-17781	G-15455	Q6PSL4	Fe-hydrogenase assembly protein	Hydrogenase assembly factor, iron hydrogenase assembly protein
GIO2-2795-MONOMER	GIO2-2795		Cre08.g384600.t1.2	
CHLREDRAFT_191828-MONOMER	CHLREDRAFT_191828		191828	191828
GIO2-1573-MONOMER	GIO2-1573		Cre03.g195500.t2.1	
GIO2-4522-MONOMER	GIO2-4522		Cre12.g492750.t1.1	
GIO2-5021-MONOMER	GIO2-5021		Cre03.g203451.t1.1	
GIO2-1083-MONOMER	GIO2-1083		Cre03.g146047.t1.1	
GIO2-2189-MONOMER	GIO2-2189		Cre11.g467612.t1.1	
CHRECP044-MONOMER	CHRECP044	P32974	Photosystem II reaction center protein L	PsbL, PSII 5 kDa protein
GIO2-2739-MONOMER	GIO2-2739		Cre12.g546050.t1.2	
GIO2-320-MONOMER	GIO2-320		Cre17.g720400.t1.1	
GIO2-5146-MONOMER	GIO2-5146		Cre13.g579566.t1.1	
GIO2-1561-MONOMER	GIO2-1561		Cre07.g349650.t1.2	
GIO2-4840-MONOMER	GIO2-4840		Cre06.g276700.t1.2	
